date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:15:06	3875/3875	---M--	200	added ('OK')	image/jpeg	etag:%22f23-5534626a95140%22	http://jobpress.icookcode.net/dev/images/candidate-small06.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/candidate-small06.jpg	(from http://jobpress.icookcode.net/dev/employer-dashboard.html)
16:15:06	4285/4285	---M--	200	added ('OK')	image/jpeg	etag:%2210bd-5534626a95140%22	http://jobpress.icookcode.net/dev/images/candidate-small07.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/candidate-small07.jpg	(from http://jobpress.icookcode.net/dev/employer-dashboard.html)
16:15:07	5643/5643	---M--	200	added ('OK')	image/jpeg	etag:%22160b-5534626a95140%22	http://jobpress.icookcode.net/dev/images/candidate-small08.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/candidate-small08.jpg	(from http://jobpress.icookcode.net/dev/employer-dashboard.html)
16:15:07	4653/4653	---M--	200	added ('OK')	image/jpeg	etag:%22122d-5534626a95140%22	http://jobpress.icookcode.net/dev/images/company-logo-jumbo01.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/company-logo-jumbo01.jpg	(from http://jobpress.icookcode.net/dev/employer-dashboard.html)
16:15:08	6309/6309	---M--	200	added ('OK')	image/jpeg	etag:%2218a5-5534626a95140%22	http://jobpress.icookcode.net/dev/images/avatar05.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/avatar05.jpg	(from http://jobpress.icookcode.net/dev/blog-standard.html)
16:15:09	2818/2818	---M--	200	added ('OK')	image/jpeg	etag:%22b02-5534626a95140%22	http://jobpress.icookcode.net/dev/images/avatar06.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/avatar06.jpg	(from http://jobpress.icookcode.net/dev/blog-standard.html)
16:15:09	30915/30915	---M--	200	added ('OK')	image/jpeg	etag:%2278c3-5534626a95140%22	http://jobpress.icookcode.net/dev/images/blog-post-img01.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/blog-post-img01.jpg	(from http://jobpress.icookcode.net/dev/blog-standard.html)
16:15:12	23790/23790	---M--	200	added ('OK')	image/jpeg	etag:%225cee-5534626a95140%22	http://jobpress.icookcode.net/dev/images/blog-post-img03.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/blog-post-img03.jpg	(from http://jobpress.icookcode.net/dev/blog-standard.html)
16:15:14	676/676	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2029%20Dec%202017%2010:15:14%20GMT	http://jobpress.icookcode.net/dev/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/fonts/glyphicons-halflings-regulard41d.html	(from http://jobpress.icookcode.net/dev/css/bootstrap.min.css)
16:15:14	27290/27290	---M--	200	added ('OK')	image/jpeg	etag:%226a9a-5534626a95140%22	http://jobpress.icookcode.net/dev/images/blog-post-featured-img03.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/blog-post-featured-img03.jpg	(from http://jobpress.icookcode.net/dev/blog-single-with-sidebar.html)
16:15:14	676/676	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2029%20Dec%202017%2010:15:15%20GMT	http://jobpress.icookcode.net/dev/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/fonts/glyphicons-halflings-regular-2.html	(from http://jobpress.icookcode.net/dev/css/bootstrap.min.css)
16:15:14	44867/44867	---M--	200	added ('OK')	image/jpeg	etag:%22af43-5534626a95140%22	http://jobpress.icookcode.net/dev/images/blog-post-img02.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/blog-post-img02.jpg	(from http://jobpress.icookcode.net/dev/blog-standard.html)
16:15:15	676/676	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2029%20Dec%202017%2010:15:15%20GMT	http://jobpress.icookcode.net/dev/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/fonts/glyphicons-halflings-regular-5.html	(from http://jobpress.icookcode.net/dev/css/bootstrap.min.css)
16:15:15	676/676	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2029%20Dec%202017%2010:15:16%20GMT	http://jobpress.icookcode.net/dev/css/owl.video.play.png	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/css/owl.video.play.html	(from http://jobpress.icookcode.net/dev/css/owl.carousel.css)
16:15:15	676/676	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2029%20Dec%202017%2010:15:16%20GMT	http://jobpress.icookcode.net/dev/images/dropdown.png	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/dropdown.html	(from http://jobpress.icookcode.net/dev/css/style.css)
16:15:16	66774/66774	---M--	200	added ('OK')	image/jpeg	etag:%22104d6-5534626a95140%22	http://jobpress.icookcode.net/dev/images/blog-post-featured-img02.jpg	C:/My%20Web%20Sites/staffnetwork/jobpress.icookcode.net/dev/images/blog-post-featured-img02.jpg	(from http://jobpress.icookcode.net/dev/blog-single-fullwidth-video.html)
